id,price
331,10395.47
332,7847.44
333,65961.74
334,5635.72
335,7183.51
336,11461.11
337,4338.8
338,22144.48
339,13395.33
340,44360.62
341,45928.2
342,51256.23
343,4248.72
344,5905.22
345,13019.61
346,75210.16
347,3337.15
348,3464.79
349,5951.05
350,12110.93
351,4242.32
352,5949.0
353,4872.16
354,4292.52
355,4339.27
356,82730.56
357,50536.97
358,4754.77
359,4602.68
360,51649.4
361,58065.5
362,5972.36
363,51745.05
364,2473.21
365,64108.38
366,29544.8
367,4037.93
368,3810.01
369,7010.44
370,6197.44
371,5700.77
372,4059.12
373,5955.3
374,5949.0
375,11943.44
376,49613.0
377,5611.83
378,52475.3
379,4833.76
380,2124.0
381,62935.4
382,6653.75
383,5919.04
384,4280.88
385,6248.84
386,64861.96
387,65401.47
388,4448.41
389,51399.57
390,60164.19
391,61364.09
392,70496.25
393,5899.11
394,55954.49
395,72419.68
396,55437.11
397,52648.84
398,4768.76
399,6942.41
400,3168.66
401,7385.24
402,6681.08
403,10619.84
404,57871.03
405,59010.18
406,3827.18
407,5134.27
408,66480.83
409,5802.81
410,3995.06
411,6192.17
412,53686.36
413,6059.39
414,5956.75
415,4567.37
416,2535.69
417,28910.94
418,5081.51
419,54821.9
420,11243.15
421,4506.96
422,4635.21
423,3995.97
424,57239.69
425,15470.83
426,3896.38
427,3403.63
428,12386.14
429,2150.0
430,5746.81
431,49177.0
432,6552.78
433,6046.18
434,68317.62
435,2201.07
436,5422.97
437,11292.84
438,12871.78
439,6172.89
440,66374.58
441,8537.93
442,61734.39
443,4725.32
444,3832.72
445,4464.15
446,49725.0
447,53695.23
448,8182.15
449,3688.22
450,51377.34
451,51097.4
452,48952.37
453,5402.55
454,7489.3
455,4914.76
456,2060.21
457,49835.06
458,40272.6
459,11379.7
460,6726.36
461,6042.42
462,5949.0
463,4499.96
464,13153.0
465,1642.39
466,2150.0
467,6547.65
468,5343.61
469,4744.91
470,7881.79
471,10606.85
472,8163.47
473,4870.33
474,5981.93
475,4450.28
476,10614.98
477,12311.5
478,4545.0
479,14713.63
480,25381.6
481,5883.6
482,5905.26
483,2731.38
484,3434.06
485,10737.37
486,6199.58
487,62855.91
488,4966.81
489,52458.47
490,6503.34
491,52097.28
492,5461.02
493,58061.58
494,56201.95
495,5932.93
496,34539.69
497,5635.41
498,4562.5
499,67938.17
500,45743.56
501,4500.0
502,4971.33
503,64342.79
504,44082.4
505,44527.96
506,7715.86
507,5269.2
508,32656.24
509,2580.75
510,56354.1
511,5977.44
512,5878.29
513,38054.9
514,5404.58
515,72621.05
516,71024.05
517,3243.24
518,45776.54
519,3961.75
520,5864.65
521,76579.13
522,54627.82
523,4355.21
524,4675.6
525,9693.77
526,6788.46
527,6566.49
528,2882.66
529,6155.75
530,16876.02
531,50676.67
532,4019.77
533,57145.34
534,10016.1
535,10418.74
536,64644.75
537,56476.0
538,5891.49
539,4905.63
540,3763.07
541,4404.15
542,3057.05
543,9392.1
544,55311.2
545,79338.53
546,52020.82
547,3868.34
548,9984.2
549,73116.42
550,4181.14
551,55315.88
552,5688.31
553,5576.54
554,5024.17
555,5674.19
556,6374.33
557,57644.1
558,53466.28
559,6040.28
560,42574.7
561,43173.24
562,2607.64
563,5964.03
564,3330.71
565,4331.4
566,49673.96
567,9934.2
568,8965.02
569,7352.75
570,6451.43
571,4875.11
572,16807.07
573,13145.07
574,6359.72
575,47703.9
576,4148.1
577,52273.86
578,3958.07
579,49725.0
580,64555.15
581,36248.3
582,4437.55
583,2339.0
584,2201.07
585,6577.45
586,57128.9
587,13210.51
588,71921.45
589,4472.12
590,3092.75
591,7105.44
592,61528.06
593,70166.39
594,5482.45
595,13042.54
596,69179.58
597,5561.13
598,2801.29
599,11519.55
600,42775.99
601,6458.58
602,4824.97
603,3849.38
604,5372.08
605,53661.86
606,6520.86
607,66758.84
608,36228.04
609,3845.51
610,5659.9
611,53660.35
612,4237.16
613,68269.76
614,8756.56
615,6291.11
616,6544.51
617,4138.26
618,14758.76
619,62151.19
620,52196.32
621,69096.4
622,5837.42
623,6294.84
624,11774.5
625,4073.37
626,4768.19
627,47457.12
628,56290.53
629,5547.34
630,57257.63
631,5111.98
632,73461.96
633,4794.95
634,5179.59
635,3729.12
636,3636.04
637,8250.72
638,57638.22
639,2811.43
640,53917.32
641,39499.0
642,11498.52
643,4184.77
644,3609.19
645,4019.74
646,62460.28
647,72359.52
648,2730.2
649,11385.83
650,7917.5
651,49808.17
652,4140.31
653,64548.7
654,61988.67
655,6417.14
656,6732.59
657,2959.61
658,10112.87
659,53350.0
660,5875.84
661,6057.21
662,4664.04
663,4040.18
664,13823.7
665,5899.07
666,10873.89
667,12001.06
668,4626.53
669,4148.2
670,5782.78
671,57801.62
672,11138.44
673,5516.37
674,27976.0
675,60025.56
676,62032.63
677,33000.17
678,4963.91
679,14438.93
680,8149.73
681,5297.09
682,4678.68
683,7400.96
684,7480.0
685,7314.59
686,8485.85
687,12713.61
688,4567.7
689,4623.14
690,10420.35
691,4416.63
692,56716.62
693,7641.53
694,7158.98
695,4793.11
696,6206.0
697,6356.8
698,2669.14
699,10747.16
700,4586.01
701,62643.48
702,2517.95
703,3873.03
704,6379.22
705,51324.34
706,3990.38
707,51595.0
708,3624.86
709,3115.22
710,51170.49
711,12301.83
712,55546.53
713,41639.64
714,5037.74
715,57769.07
716,5231.12
717,7804.73
718,11219.25
719,25075.78
720,6746.85
721,61066.58
722,54420.02
723,54608.0
724,10336.95
725,41796.1
726,56083.12
727,4937.61
728,3254.18
729,5582.63
730,77013.54
731,28088.22
732,4791.48
733,4763.94
734,3643.36
735,47588.37
736,6330.19
737,3769.48
738,4977.51
739,60520.62
740,54958.47
741,55086.64
742,57641.61
743,3651.65
744,60672.98
745,11775.5
746,5452.08
747,53950.13
748,7972.6
749,55925.88
750,58860.81
751,5387.37
752,8499.26
753,5381.68
754,3466.66
755,5166.38
756,58092.18
757,45883.0
758,5883.44
759,56467.47
760,4505.07
761,6973.4
762,4348.87
763,8117.94
764,5586.36
765,54917.61
766,4656.11
767,70726.35
768,6487.42
769,4865.3
770,6497.68
771,4772.58
772,52516.86
773,77910.86
774,6318.13
775,4414.9
776,45423.95
777,48864.85
778,4539.86
779,4118.94
780,2463.68
781,5253.13
782,43471.3
783,6046.48
784,23393.82
785,7319.89
786,5474.12
787,11249.11
788,4584.08
789,73081.16
790,17957.59
791,46668.18
792,32475.28
793,3053.2
794,32133.34
795,23797.0
796,65054.65
797,5558.98
798,7244.9
799,7484.19
800,1714.0
801,15319.51
802,6666.47
803,3987.51
804,52469.1
805,6274.43
806,24408.5
807,73704.35
808,12754.67
809,48024.81
810,7619.69
811,42061.57
812,6272.14
813,4931.24
814,59920.21
815,6961.51
816,8743.84
817,6182.04
818,5227.72
819,4675.17
820,60934.91
821,51707.0
822,4552.49
823,24122.0
824,51541.58
825,53258.45
826,5887.21
827,54752.42
828,2911.42
829,56540.05
830,5426.6
831,10465.28
832,3796.76
833,60465.41
834,66024.75
835,6112.5
836,4114.13
837,40937.55
838,12316.24
839,5031.18
840,11386.98
841,60618.71
842,49014.01
843,2122.01
844,23774.98
845,6175.46
846,70183.02
847,43376.0
848,9062.24
849,5156.46
850,14345.82
851,4227.87
852,7437.24
853,4083.34
854,44808.18
855,18496.46
856,4556.58
857,54684.0
858,4621.35
859,5912.54
860,8136.89
861,4936.38
862,2901.47
863,53576.1
864,5427.16
865,2591.73
866,11923.2
867,58928.24
868,2124.0
869,3892.62
870,69045.0
871,5214.66
872,17287.64
873,45386.95
874,7622.01
875,68471.83
876,5244.24
877,3379.0
878,45456.83
879,4141.41
880,64855.89
881,4451.28
882,4402.31
883,9263.94
884,4058.34
885,6623.12
886,5760.42
887,4086.03
888,53142.05
889,39499.0
890,2181.76
891,5241.08
892,2222.54
893,3319.31
894,62448.0
895,9635.12
896,65512.39
897,5580.62
898,58843.15
899,6450.98
900,5299.52
901,53709.65
902,42384.8
903,9889.03
904,4833.63
905,4930.73
906,5491.8
907,53234.07
908,62459.95
909,6324.21
910,6296.16
911,5574.36
912,4442.83
913,61631.63
914,4155.08
915,5725.65
916,54594.9
917,6028.57
918,34181.68
919,3431.48
920,12156.82
921,58464.92
922,12668.26
923,56462.73
924,4650.93
925,54608.0
926,4367.64
927,66601.3
928,5547.33
929,29243.2
930,13034.6
931,10481.97
932,3627.28
933,49234.35
934,4525.49
935,5205.2
936,4270.18
937,5407.8
938,49208.16
939,14946.92
940,5735.21
941,5995.64
942,66297.57
943,5719.42
944,4357.24
945,2343.54
946,8340.42
947,57268.98
948,1993.78
949,70286.71
950,63097.47
951,44244.79
952,55144.69
953,2172.39
954,12928.91
955,3771.12
956,51796.49
957,6358.18
958,7236.03
959,3005.6
960,67785.01
961,52492.97
962,5524.74
963,11728.53
964,3761.42
965,5465.3
966,6209.34
967,67365.68
968,11412.49
969,4367.35
970,3708.2
971,9190.67
972,60632.01
973,4117.44
974,51295.49
975,60619.92
976,62807.88
977,4397.36
978,75610.39
979,6145.41
980,5560.41
981,10521.89
982,60313.09
983,5999.77
984,5490.88
985,5771.05
986,6873.99
987,10825.28
988,5269.19
989,3612.88
990,6499.29
991,55125.35
992,60485.72
993,7140.07
994,54608.0
995,12482.35
996,4211.36
997,5369.99
998,6121.13
999,6525.68
1000,4205.55
1001,3637.94
1002,10246.12
1003,59933.08
1004,3535.07
1005,11897.66
1006,12363.23
1007,3673.47
1008,4066.52
1009,17450.69
1010,2560.1
1011,29990.77
1012,48895.25
1013,4792.34
1014,58501.06
1015,66542.23
1016,43673.0
1017,42588.5
1018,11749.84
1019,7055.7
1020,3145.55
1021,12658.57
1022,4563.6
1023,2790.99
1024,53604.68
1025,11054.19
1026,58427.85
1027,4089.57
1028,49508.65
1029,5120.68
1030,54684.0
1031,4804.85
1032,3068.91
1033,42521.0
1034,7506.8
1035,5516.6
1036,28340.49
1037,6046.6
1038,43591.16
1039,4082.62
1040,3019.68
1041,59875.9
1042,32906.85
1043,9732.31
1044,6163.91
1045,5724.55
1046,61766.2
1047,38486.39
1048,4481.08
1049,5621.32
1050,2109.36
1051,3123.35
1052,5424.54
1053,5777.45
1054,59585.22
1055,3055.01
1056,6322.66
1057,5555.46
1058,8083.44
1059,8177.59
1060,3099.51
1061,65439.93
1062,50113.34
1063,4182.31
1064,7931.99
1065,10822.06
1066,5074.0
1067,17920.94
1068,20207.15
1069,38019.09
1070,1714.74
1071,4678.46
1072,43033.77
1073,58401.42
1074,16167.52
1075,12425.94
1076,5675.3
1077,6032.92
1078,4505.12
1079,17271.78
1080,4173.3
1081,43029.2
1082,4251.11
1083,5132.89
1084,12695.72
1085,5362.92
1086,6330.7
1087,9740.81
1088,6773.53
1089,13903.15
1090,6192.52
1091,6429.48
1092,11007.24
1093,5402.37
1094,6231.04
1095,8936.58
1096,51467.84
1097,64748.62
1098,4795.69
1099,4556.67
1100,44425.0
1101,2905.71
1102,14667.87
1103,3510.91
1104,60928.36
1105,2732.95
1106,8332.15
1107,5515.26
1108,7353.11
1109,57951.55
1110,2345.49
1111,12338.08
1112,54583.63
1113,6323.28
1114,52338.46
1115,12219.18
1116,4090.74
1117,59337.49
1118,44410.49
1119,6014.85
1120,3932.74
1121,3695.43
1122,1861.71
1123,5247.23
1124,4642.11
1125,53181.46
1126,6568.0
1127,4703.62
1128,48664.6
1129,9235.62
1130,4669.87
1131,13333.76
1132,6638.14
1133,68320.82
1134,5906.74
1135,5178.3
1136,4940.71
1137,5822.04
1138,28296.19
1139,5828.7
1140,3359.59
1141,4892.9
1142,6090.2
1143,2338.82
1144,6568.0
1145,45669.25
1146,60252.56
1147,11542.29
1148,41101.0
1149,8709.1
1150,2901.99
1151,4607.37
1152,12020.27
1153,4254.79
1154,6985.56
1155,13796.47
1156,6292.12
1157,4540.55
1158,45394.43
1159,5747.21
1160,2875.77
1161,5871.41
1162,6441.74
1163,5898.9
1164,76434.36
1165,5214.01
1166,50602.3
1167,6671.83
1168,4653.66
1169,12688.41
1170,3983.41
1171,5707.65
1172,36759.64
1173,2957.59
1174,6852.14
1175,2750.62
1176,4361.53
1177,2124.0
1178,4565.68
1179,12602.28
1180,4422.85
1181,4769.14
1182,5809.9
1183,42526.14
1184,57156.32
1185,19126.77
1186,6221.76
1187,54604.32
1188,2746.78
1189,5918.62
1190,14504.39
1191,67959.27
1192,57061.65
1193,17195.525
1194,4565.43
1195,2120.36
1196,11346.0
1197,74484.28
1198,13643.68
1199,5589.93
1200,5959.29
1201,11829.01
1202,22381.8
1203,5769.48
1204,48971.35
1205,5949.0
1206,15353.71
1207,4541.6
1208,5715.07
1209,8473.98
1210,5279.85
1211,59122.5
1212,55504.87
1213,3820.01
1214,5094.46
1215,4409.42
1216,16923.34
1217,3405.76
1218,2872.27
1219,60232.9
1220,28895.72
1221,74222.77
1222,3938.81
1223,3789.79
1224,49122.44
1225,51817.02
1226,4517.39
1227,5941.93
1228,4487.3
1229,10624.43
1230,49064.93
1231,4505.88
1232,5096.59
1233,4577.63
1234,5756.22
1235,60625.96
1236,4364.91
1237,65480.3
1238,4099.83
1239,8852.68
1240,11881.54
1241,51705.88
1242,6249.54
1243,58042.98
1244,5749.12
1245,6351.15
1246,5957.85
1247,5130.99
1248,4889.71
1249,6214.21
1250,7159.68
1251,4319.47
1252,56648.92
1253,58748.76
1254,2378.96
1255,3457.29
1256,55498.64
1257,5856.08
1258,5380.79
1259,5564.39
1260,12464.23
1261,3612.86
1262,10133.15
1263,12883.455
1264,40486.27
1265,4104.45
1266,34411.17
1267,5121.85
1268,7217.24
1269,6886.13
1270,62766.17
1271,7193.61
1272,5073.37
1273,18020.239499999996
1274,10632.36
1275,6194.23
1276,4452.88
1277,76927.92
1278,8773.0
1279,12606.78
1280,72967.2
1281,23944.0
1282,58180.06
1283,4474.54
1284,5541.68
1285,4084.09
1286,56713.81
1287,6744.45
1288,75137.29
1289,5237.82
1290,9389.31
1291,5868.68
1292,50206.82
1293,11274.38
1294,10531.74
1295,4684.8
1296,51365.3
1297,4047.66
1298,10969.13
1299,12271.84
1300,10066.49
1301,6221.0
1302,55063.72
1303,2336.33
1304,3910.88
1305,6438.12
1306,4494.05
1307,5403.72
1308,6489.55
1309,53191.28
1310,79272.46
1311,5725.79
1312,13539.57
1313,50885.83
1314,41777.33
1315,10528.93
1316,13246.61
1317,5291.53
1318,5579.53
1319,2212.02
1320,22329.7
1321,5954.03
1322,7840.72
1323,2124.0
1324,6270.05
1325,52936.62
1326,3176.25
1327,6098.38
1328,68679.07
1329,4236.14
1330,6647.29
1331,7602.33
1332,11222.1
1333,2015.88
1334,12400.72
1335,8906.99
1336,6811.96
1337,39610.72
1338,6999.67
1339,5261.0
1340,7398.14
1341,9139.02
1342,2336.98
1343,2414.22
1344,7868.77
1345,2129.27
1346,66985.9
1347,4638.1
1348,48096.12
1349,5727.94
1350,6289.82
1351,11361.72
1352,10688.48
1353,10759.52
1354,4541.63
1355,8656.68
1356,41495.74
1357,28155.07
1358,10674.1
1359,8702.05
1360,12731.5
1361,4300.04
1362,44839.65
1363,7991.31
1364,5411.31
1365,44157.4
1366,64732.26
1367,11551.82
1368,6558.39
1369,51939.89
1370,59663.34
1371,4393.18
1372,22302.24
1373,6452.99
1374,45807.01
1375,4428.04
1376,10242.19
1377,5115.45
1378,4093.85
1379,4542.27
1380,54684.0
1381,4613.68
1382,72685.22
1383,52225.05
1384,41117.04
1385,5433.48
1386,4397.82
1387,3349.79
1388,5950.72
1389,57808.13
1390,5288.68
1391,45335.1
1392,2121.98
1393,49307.58
1394,51641.93
1395,2562.21
1396,4894.16
1397,6724.9
1398,54608.0
1399,36511.08
1400,68106.67
1401,10786.58
1402,55657.35
1403,6412.97
1404,2417.12
1405,32731.56
1406,9203.08
1407,75116.57
1408,10764.43
1409,4119.99
1410,45693.0
1411,7912.16
1412,7010.3
1413,66961.8
1414,13112.3
1415,55368.15
1416,5778.85
1417,6095.18
1418,2150.0
1419,4995.22
1420,4768.34
1421,54311.86
1422,4212.25
1423,38433.32
1424,5949.0
1425,49725.0
1426,4486.7
1427,8112.04
1428,44144.0
1429,2168.44
1430,3369.59
1431,44767.51
1432,60028.55
1433,3385.37
1434,1792.03
1435,3080.94
1436,71056.5
1437,6708.38
1438,28931.8
1439,58937.13
1440,48643.41
1441,7104.74
1442,60928.54
1443,52092.64
1444,8059.57
1445,63967.02
1446,51428.86
1447,8784.53
1448,42843.53
1449,2993.82
1450,67265.4
1451,5190.72
1452,50774.66
1453,5121.8
1454,5573.24
1455,4500.0
1456,42675.33
1457,48419.7
1458,6427.15
1459,2809.87
1460,3496.21
1461,13297.5
1462,5950.37
1463,48615.37
1464,3013.25
1465,2945.34
1466,2020.07
1467,45289.48
1468,44280.0
1469,52604.12
1470,4145.94
1471,13900.22
1472,11438.59
1473,3597.21
1474,54936.71
1475,3639.98
1476,11395.28
1477,44272.63
1478,4834.27
1479,7246.34
1480,11791.22
1481,41476.97
1482,41637.49
1483,4056.96
1484,4365.99
1485,6762.73
1486,10875.03
1487,6677.88
1488,39919.72
1489,6279.23
1490,8985.94
1491,8179.95
1492,45693.0
1493,49931.41
1494,9488.7
1495,53604.68
1496,62818.36
1497,2778.45
1498,7410.53
1499,4938.09
1500,6090.89
1501,7231.08
1502,16478.14
1503,3619.7
1504,11005.49
1505,4754.54
1506,74222.77
1507,3646.7
1508,69245.14
1509,46277.51
1510,61322.04
1511,6391.05
1512,60140.77
1513,49410.17
1514,5919.91
1515,43571.33
1516,38163.3
1517,4674.97
1518,5616.72
1519,72053.61
1520,5198.68
1521,4565.7
1522,3260.6
1523,5765.0
1524,56095.37
1525,9446.7
1526,12177.02
1527,12751.24
1528,38451.62
1529,6065.27
1530,8249.09
1531,45746.65
1532,6949.35
1533,39719.51
1534,8280.08
1535,6106.53
1536,41004.57
1537,11703.91
1538,13903.5
1539,4115.12
1540,5667.05
1541,7244.15
1542,59436.04
1543,7227.74
1544,42531.35
1545,27953.24
1546,54684.0
1547,24474.24
1548,11057.52
1549,5763.97
1550,42939.76
1551,5887.42
1552,8568.82
1553,77520.1
1554,7551.37
1555,4715.91
1556,4831.36
1557,8340.41
1558,33467.94
1559,10878.18
1560,82796.13
1561,7701.48
1562,6852.66
1563,59503.26
1564,68743.11
1565,6555.61
1566,7214.23
1567,5955.3
1568,7703.38
1569,54296.52
1570,3647.4
1571,8243.06
1572,4324.47
1573,3393.0
1574,14133.84
1575,53518.94
1576,13442.97
1577,7515.08
1578,55377.0
1579,5369.99
1580,6435.17
1581,51595.0
1582,2467.07
1583,68996.93
1584,4573.63
1585,5006.06
1586,12347.18
1587,4239.92
1588,5628.34
1589,45257.0
1590,74157.49
1591,51327.08
1592,5339.56
1593,7378.26
1594,1854.75
1595,7015.64
1596,3061.05
1597,5712.65
1598,22151.88
1599,5527.33
1600,54105.35
1601,11108.7
1602,11150.27
1603,5795.65
1604,10633.85
1605,7065.22
1606,59547.47
1607,3645.92
1608,6685.6
1609,4675.42
1610,59776.28
1611,4018.72
1612,5129.45
1613,5442.98
1614,4639.95
1615,51575.18
1616,39457.57
1617,52053.45
1618,4646.06
1619,6056.79
1620,55187.08
1621,65564.7
1622,4715.49
1623,4308.3
1624,3886.57
1625,4380.6
1626,6916.97
1627,68760.04
1628,9207.03
1629,40812.41
1630,53143.05
1631,9553.96
1632,5270.41
1633,8245.72
1634,5561.19
1635,8645.19
1636,7425.0
1637,11889.2
1638,9559.73
1639,5236.46
1640,5905.87
1641,73605.02
1642,13428.49
1643,11772.34
1644,6950.68
1645,60508.0
1646,6332.93
1647,61693.42
1648,43961.52
1649,6113.26
1650,14123.63
1651,55465.88
1652,11250.21
1653,56354.58
1654,2337.41
1655,15861.12
1656,5224.62
1657,5550.54
1658,56837.68
1659,4440.82
1660,6307.17
1661,55370.59
1662,5191.42
1663,5505.22
1664,55354.59
1665,5355.04
1666,2135.46
1667,10847.44
1668,7467.11
1669,5155.16
1670,50379.07
1671,56503.21
1672,5170.98
1673,4113.32
1674,12905.99
1675,34533.28
1676,60368.47
1677,1771.25
1678,56729.13
1679,5394.49
1680,60574.11
1681,4840.47
1682,55870.83
1683,5042.5
1684,4325.12
1685,3185.86
1686,2869.38
1687,3342.8
1688,5639.37
1689,1714.74
1690,1642.39
1691,4858.03
1692,5500.06
1693,5054.59
1694,56410.47
1695,2410.0
1696,3529.34
1697,6445.65
1698,3880.74
1699,55304.75
1700,6652.06
1701,5641.72
1702,5831.73
1703,5351.78
1704,2737.88
1705,8699.06
1706,6159.33
1707,5125.41
1708,4495.92
1709,7956.52
1710,4806.13
1711,7179.75
1712,13856.34
1713,6037.99
1714,6095.59
1715,44243.56
1716,4690.09
1717,4536.99
1718,10288.46
1719,2235.92
1720,54608.0
1721,22140.0
1722,5848.1
1723,5954.99
1724,7911.92
1725,67765.76
1726,51578.23
1727,6149.65
1728,56532.76
1729,4785.55
1730,4494.28
1731,59009.16
1732,5941.55
1733,20119.85
1734,6726.82
1735,5941.6
1736,38622.85
1737,49963.79
1738,11564.69
1739,2864.32
1740,4041.41
1741,5958.11
1742,1613.26
1743,2009.01
1744,4678.98
1745,5979.34
1746,2663.53
1747,12265.93
1748,4544.825
1749,50679.49
1750,5559.94
1751,56392.32
1752,10257.56
1753,4872.22
1754,69492.06
1755,6173.27
1756,38369.96
1757,50990.79
1758,10138.64
1759,62274.26
1760,25799.19
1761,57964.11
1762,8874.97
1763,5346.88
1764,2124.0
1765,6498.0
1766,1262.39
1767,4761.47
1768,5344.84
1769,9909.6
1770,6534.35
1771,5752.59
1772,13027.44
1773,58529.83
1774,3428.55
1775,59430.85
1776,6189.24
1777,4750.53
1778,7584.79
1779,1173.12
1780,57548.41
1781,10131.02
1782,4491.3
1783,74244.04
1784,4210.73
1785,41256.3
1786,6375.82
1787,7095.88
1788,11982.38
1789,6349.72
1790,2453.73
1791,4315.85
1792,15297.45
1793,3994.19
1794,8241.06
1795,10058.34
1796,6014.18
1797,5996.83
1798,65870.25
1799,1854.41
1800,4667.72
1801,4479.34
1802,5541.23
1803,2132.75
1804,63681.49
1805,12008.06
1806,2981.67
1807,7295.97
1808,5147.86
1809,6026.54
1810,70257.11
1811,5561.58
1812,4826.1
1813,80722.61
1814,6075.24
1815,7949.36
1816,5330.3
1817,65327.28
1818,3874.34
1819,1965.02
1820,5087.55
1821,9494.47
1822,52170.21
1823,24518.32
1824,6961.71
1825,11101.0
1826,7218.72
1827,14093.98
1828,54687.41
1829,17923.68
1830,6401.41
1831,22140.0
1832,38441.02
1833,4302.95
1834,4227.0
1835,28088.22
1836,2636.48
1837,5982.09
1838,5165.56
1839,12026.0
1840,70014.77
1841,4468.77
1842,54804.66
1843,57419.44
1844,14836.96
1845,15978.67
1846,6073.72
1847,5452.89
1848,5887.8
1849,8183.84
1850,5590.69
1851,10273.57
1852,6203.78
1853,4666.0
1854,11491.05
1855,7236.98
1856,5246.78
1857,56483.92
1858,10817.98
1859,5479.17
1860,7303.99
1861,5499.77
1862,53368.78
1863,4454.65
1864,2918.9
1865,62649.35
1866,16690.08
1867,5329.86
1868,4863.18
1869,4500.82
1870,6980.85
1871,3533.5
1872,68961.14
